Moran_I,p_value,FDID
0.027338549930486275,0.42473491588763745,10005
-0.015421188447806575,0.820720941844719,10010
0.04523560600403255,0.37826002179710816,10030
-0.0010539831770779164,0.9714749135042307,10040
0.06730099169123559,0.19911795955472433,10045
0.0528439426621996,0.3077040285208221,10065
0.03487588944478202,0.48844322797519024,10080
0.0058088428300800314,0.8720236202100833,10090
0.010239897110817055,0.8087729893869811,10095
-0.009799751067416602,0.9013483921140575,10555
0.1020245976266531,0.05508604587620933,11555
0.028057898616217998,0.5681217989837739,12010
0.10561705840351025,0.0013047126114544697,12020
0.016941643954263765,0.6067323906648134,12045
0.06131680185224074,0.0061896888308525366,12060
0.26693477165520063,2.1708103702749075e-18,12067
-0.001438051364374838,0.9890627420099237,12090
0.10028389926588699,0.0013790398100290062,12110
0.030680808499420127,0.3169670184650214,12135
0.11674642093377885,0.00047564999124571124,12140
0.05723500340592771,0.13965380051201515,12190
-0.038406498438152976,0.35524664793967364,13005
0.05149930959231802,0.18283878616640625,13010
-0.057452018590267974,0.16070923964375305,13020
0.021578246640843814,0.5607375443506817,13025
-0.0017100783179247409,0.9975907613688295,13060
-0.006633005539358196,0.8992305563507955,14005
-0.03288384990533787,0.43239449901969484,14015
-0.01069944573548275,0.8190702037418713,14042
0.09622693816404211,0.015516400568768634,14555
0.008156799316783132,0.8059538911267694,15005
-0.007376805222050284,0.8469451506078556,15010
0.17778733365405197,4.068479800853531e-08,15065
0.02747413901868493,0.40928262906179746,16015
0.03062307523097227,0.6764020849749701,17020
-0.008978455790123411,0.9983571457400808,17025
-0.03467712702604734,0.7902362556779122,17040
-0.03452459997568525,0.7914658527543612,17055
-0.07951162540850949,0.4596347582455985,17060
-0.037028834187601486,0.771345793293363,17555
0.008364993912367428,0.8536668298291582,18017
0.14072699855155854,0.11504979240156948,18020
0.07521775904095604,0.37665765229911663,18035
-0.05745346632771769,0.6140059859817967,18050
-0.06967607212558823,0.5247449277992656,18070
-0.053875328892123396,0.6405589509738165,18075
-0.0066499532880629625,0.9782148838221949,18410
-0.007000409708879118,0.9817667383974978,19005
-0.009963194138427582,0.9941221648812427,19010
-0.034452883742664225,0.7920441728730958,19015
-0.043025745610551384,0.7238080381752359,19025
-0.027015829881930867,0.851216954033732,19030
-0.025394545927371916,0.8659071656833139,19040
-0.021981023770110613,0.8940856721626715,19050
-0.05864116785265798,0.6030359809150461,19055
-0.015445972070169879,0.9483767360652801,19065
-0.009280936886309085,0.9998189908289215,19075
0.019022665963846077,0.766900409309367,19095
0.0025188277478648295,0.9019009052863229,19100
0.00624488054607509,0.871105529757035,19105
-0.039764532251031444,0.7477621032728103,19110
0.04343196381454959,0.5813418366612829,19120
-0.06160167801389175,0.5838460934036074,19125
0.10554961109510677,0.2686351408471499,19130
0.049403438026148945,0.5680115907528904,19145
-0.11020562019641329,0.3563983690306738,19155
-0.02319735570713787,0.913806374896853,19175
-0.061750667975975726,0.6391221962552202,19180
0.14533454276370752,0.14197618571795229,19185
0.035988729508196725,0.6559727137365581,19195
0.03688340807174887,0.6499364403946977,19200
-0.09473467040112037,0.436857781912802,20005
0.08027282266526757,0.3899088174085047,20010
0.22496071558080502,0.026868777815229294,20015
0.14301960895117538,0.147949018110175,21010
-0.014616408744076848,0.9776947671981178,21030
-0.11982136069935391,0.31143751992791635,21035
-0.07698475253444953,0.5409018081863964,21045
0.08629957539073083,0.35957963637738655,21055
0.12141181214942999,0.21325638872991182,21065
-0.0766255899318301,0.5431279934177209,21075
0.04439470871191877,0.6001930551992181,21080
0.09522810074449548,0.31745681151542615,21095
-0.0644903397734843,0.6209124162390608,21100
-0.05642116036137773,0.6751679395327779,21105
-0.14110184144549148,0.22578003256955692,22025
-0.007512887648694928,0.969290380659013,23010
-0.0907272510150466,0.4592887006475681,23011
-0.0726595338173481,0.5680098033845313,23030
-0.028605557651200795,0.8737985422540225,23040
-0.14836984207845136,0.20079238373115338,23045
0.09392768993606324,0.32338207091413573,23070
0.01936289818863209,0.7718649558946186,23080
-0.021732545812509482,0.9246845392118687,23090
-0.1325584372828036,0.2578982312215651,24005
-0.2072704081632653,0.06547140236178309,24030
0.005988023952095806,0.8690959820162096,24035
-0.00994360110051253,0.9874277556286457,25010
-0.11039442991446949,0.3554779472998837,25040
0.06183697026328808,0.4918905337006855,25055
-0.028720837868847604,0.8729488747914231,26015
-0.020758271165662517,0.9319277601844895,26030
-0.05542808099208294,0.681970911322558,26042
-0.03909277760166884,0.7972179668538667,26045
0.04889979371132088,0.5712099111001714,27005
-0.11773648648648649,0.32085367918295205,27010
0.06750254695251592,0.4591121189345869,27024
0.09214296879070492,0.331630652938916,27025
-0.013525520781913328,0.985835708987924,27035
-0.04767204950196196,0.7359562499644721,27045
0.095930981200103,0.3142839912755433,27050
-0.02548118487509669,0.8968788170835585,27055
-0.0494815208721085,0.7232326670945883,27060
-0.07526368331958848,0.5516106854696831,27070
-0.024834384608069984,0.90166842699226,27075
-0.17023285084959092,0.1378519097571787,27080
0.09177638174162937,0.3333416281867946,27095
-0.09609409675987582,0.4293943598234642,27115
0.028204441553970023,0.7094060488830999,27155
-0.02029981261711432,0.9353381475216548,27900
0.1407841351328972,0.1538972339250196,27910
0.11971701298302691,0.21914485058555289,28020
0.10821422962148579,0.262206897927312,28025
0.1402630659993016,0.15530948532432387,29005
-0.2127703891134632,0.059863115783563466,29015
0.07181493715223129,0.4350057365811312,29030
0.16166461585787884,0.10496435651319544,29042
-0.08500944287063265,0.4923819039630868,29050
0.1344611413293999,0.17170531937166,29060
0.17596913422947058,0.07924643464808019,29065
-0.08453486477680025,0.4951849675847303,30005
0.09725582168381008,0.30836051796537767,30020
-0.045513616781404566,0.7512286001067218,30025
0.07502221614601134,0.4175607347964603,30030
-0.02506911284242271,0.8999298216533982,30040
0.18029498410729514,0.07256674902415682,30045
-0.20870124063932047,0.06522231177543902,30060
0.028959555418339014,0.7041544484335907,30065
-0.12553162762438397,0.286589563882352,31010
0.07240461802110577,0.42988370932996023,31030
0.07317226817739471,0.4275721410658362,31040
0.06479009544150034,0.4746503446005488,31044
0.01607751132026429,0.79548117264482,31050
0.030508207973459905,0.6934282720404013,31060
-0.042925481024768765,0.7696702022018617,31065
-0.21127446207769446,0.06178922730879489,31070
-0.02666570313629135,0.8881172190704896,31075
0.02722516099356026,0.7162372491863452,31080
-0.03907083214109202,0.7973764668599365,31085
0.07741323210412147,0.4048279979689583,31115
-0.18352644533829612,0.1077898530926221,31125
