FDID,INC_TYPE,DISTRICT,PROP_LOSS,CONT_LOSS,PROP_VAL,CONT_VAL,PROP_USE,RESPONSE_TIME,FIRE_CLEARANCE_TIME,MONTH,HOUR
15005,111,B13,30000.0,0.0,150000.0,0.0,419,8.0,91.0,3,5
15005,131,B08,500.0,0.0,500.0,0.0,963,7.0,16.0,3,12
15005,150,66,0.0,0.0,0.0,0.0,946,12.0,55.0,3,14
15005,111,B02,0.0,0.0,0.0,0.0,131,4.0,69.0,3,16
15005,111,B02,2000.0,0.0,2000.0,0.0,419,5.0,62.0,3,21
15005,111,B02,0.0,0.0,0.0,0.0,131,5.0,33.0,3,22
15005,118,B01,500.0,100.0,500.0,100.0,960,4.0,11.0,3,0
15005,118,B13,0.0,0.0,0.0,0.0,951,7.0,14.0,3,4
15005,111,B04,100000.0,30000.0,250000.0,70000.0,429,8.0,106.0,3,5
15005,111,B04,10000.0,100.0,10000.0,100.0,800,2.0,74.0,3,5
15005,111,B04,500000.0,0.0,500000.0,0.0,549,2.0,165.0,3,13
15005,150,B11,0.0,0.0,0.0,0.0,946,5.0,10.0,3,15
15005,118,B02,0.0,0.0,0.0,0.0,808,4.0,20.0,3,17
15005,122,B06,5000.0,1000.0,5000.0,1000.0,962,0.0,216.0,3,22
15005,151,B06,0.0,0.0,0.0,0.0,511,6.0,41.0,3,2
15005,150,B02,0.0,0.0,0.0,0.0,960,5.0,3.0,3,5
15005,150,B08,0.0,0.0,0.0,0.0,900,5.0,11.0,3,9
15005,131,B05,5000.0,250.0,5000.0,250.0,962,4.0,105.0,3,12
15005,118,B01,1500.0,500.0,1500.0,500.0,936,10.0,30.0,3,12
15005,131,B06,1500.0,0.0,1500.0,0.0,965,6.0,17.0,3,15
15005,111,B13,2500.0,0.0,300000.0,0.0,419,6.0,58.0,3,16
15005,150,B14,0.0,0.0,0.0,0.0,931,6.0,8.0,3,18
15005,151,B08,0.0,0.0,0.0,0.0,963,4.0,3.0,3,19
15005,111,B07,0.0,250.0,0.0,250.0,429,5.0,37.0,3,4
15005,151,B08,0.0,0.0,0.0,0.0,900,8.0,3.0,3,6
15005,151,B03,0.0,0.0,0.0,0.0,963,6.0,6.0,3,8
15005,151,B06,0.0,0.0,0.0,0.0,961,5.0,4.0,3,15
15005,131,B11,1000.0,0.0,1000.0,0.0,962,4.0,13.0,3,16
15005,150,B04,0.0,0.0,0.0,0.0,419,6.0,43.0,3,18
15005,151,B06,0.0,0.0,0.0,0.0,419,6.0,6.0,3,19
15005,151,B03,0.0,0.0,0.0,0.0,965,3.0,6.0,3,20
15005,151,B03,0.0,0.0,0.0,0.0,965,6.0,0.0,3,21
15005,150,41,0.0,0.0,0.0,0.0,965,9.0,1.0,3,22
15005,113,B02,0.0,0.0,0.0,0.0,419,6.0,3.0,3,14
15005,151,B07,0.0,0.0,0.0,0.0,962,4.0,14.0,3,14
15005,113,B07,0.0,0.0,0.0,0.0,429,6.0,23.0,3,15
15005,111,B01,4000.0,1500.0,250000.0,60000.0,564,4.0,71.0,3,16
15005,113,B07,0.0,0.0,0.0,0.0,429,5.0,19.0,3,17
15005,151,B06,0.0,0.0,0.0,0.0,936,4.0,4.0,3,19
15005,150,B04,0.0,0.0,0.0,0.0,936,4.0,7.0,3,21
15005,151,B08,0.0,0.0,0.0,0.0,500,4.0,4.0,3,22
15005,151,B05,0.0,0.0,0.0,0.0,936,0.0,14.0,3,11
15005,151,B06,0.0,0.0,0.0,0.0,965,3.0,4.0,3,14
15005,118,B02,0.0,0.0,0.0,0.0,962,6.0,8.0,3,19
15005,154,B01,500.0,0.0,400000.0,0.0,419,6.0,13.0,3,20
15005,151,B02,0.0,0.0,0.0,0.0,962,8.0,4.0,3,21
15005,111,B04,120000.0,10000.0,260000.0,10000.0,419,5.0,143.0,3,21
15005,111,B06,2000.0,10000.0,10000.0,10000.0,419,6.0,101.0,3,4
15005,154,B07,0.0,0.0,0.0,0.0,965,5.0,32.0,3,7
15005,118,B02,0.0,0.0,0.0,0.0,124,9.0,4.0,3,8
15005,151,B05,0.0,0.0,0.0,0.0,936,5.0,17.0,3,9
15005,111,B07,500.0,5000.0,500.0,5000.0,564,5.0,62.0,3,13
15005,118,B02,0.0,0.0,0.0,0.0,965,6.0,5.0,3,15
15005,151,B04,0.0,0.0,0.0,0.0,419,5.0,1.0,3,15
15005,118,B02,0.0,0.0,0.0,0.0,963,4.0,4.0,3,15
15005,151,B06,0.0,0.0,0.0,0.0,951,6.0,15.0,3,15
15005,154,B02,0.0,0.0,0.0,0.0,965,9.0,18.0,3,16
15005,154,B02,0.0,0.0,0.0,0.0,965,2.0,18.0,3,16
15005,151,B06,0.0,0.0,0.0,0.0,931,10.0,11.0,3,17
15005,118,B02,150.0,150.0,150.0,150.0,962,27.0,22.0,3,17
15005,151,B07,0.0,0.0,0.0,0.0,559,2.0,17.0,3,19
15005,118,B08,0.0,0.0,0.0,0.0,926,4.0,68.0,3,19
15005,151,B04,0.0,0.0,0.0,0.0,124,3.0,6.0,3,21
15005,154,B04,0.0,0.0,0.0,0.0,429,5.0,9.0,3,23
15005,151,B02,0.0,0.0,0.0,0.0,963,7.0,15.0,3,1
15005,118,B01,500.0,100.0,4000000.0,1000000.0,429,6.0,5.0,3,4
15005,151,B01,0.0,0.0,0.0,0.0,931,3.0,5.0,3,8
15005,151,B08,0.0,0.0,0.0,0.0,124,4.0,9.0,3,18
15005,151,B02,0.0,0.0,0.0,0.0,961,4.0,1.0,3,21
15005,151,B07,0.0,0.0,0.0,0.0,965,10.0,15.0,3,1
15005,151,B06,0.0,0.0,0.0,0.0,936,4.0,28.0,3,19
15005,154,B01,1000.0,0.0,1000.0,0.0,965,1.0,17.0,3,22
15005,111,B04,5000.0,0.0,5000.0,4500.0,429,6.0,72.0,3,1
15005,131,B01,15000.0,5000.0,15000.0,5000.0,965,6.0,51.0,3,2
15005,154,B04,0.0,0.0,300000.0,0.0,965,4.0,4.0,3,3
15005,113,B05,0.0,0.0,0.0,0.0,419,9.0,16.0,3,11
15005,151,B07,0.0,0.0,0.0,0.0,965,1.0,7.0,3,12
15005,151,B02,0.0,0.0,0.0,0.0,936,4.0,5.0,3,16
15005,151,B13,0.0,0.0,0.0,0.0,931,6.0,15.0,3,16
15005,151,B08,0.0,0.0,0.0,0.0,124,6.0,6.0,3,18
15005,151,B07,0.0,0.0,0.0,0.0,936,10.0,10.0,3,19
15005,111,B05,50000.0,5000.0,50000.0,5000.0,419,5.0,109.0,3,20
15005,151,B05,0.0,0.0,0.0,0.0,419,17.0,7.0,3,21
15005,162,B06,2000.0,0.0,2000.0,0.0,963,4.0,149.0,3,22
15005,151,B06,0.0,0.0,0.0,0.0,963,10.0,1.0,3,23
15005,151,B06,0.0,0.0,0.0,0.0,963,5.0,4.0,3,3
15005,154,B04,0.0,0.0,20000.0,0.0,965,7.0,16.0,3,4
15005,111,B04,50.0,0.0,50.0,0.0,808,5.0,129.0,3,8
15005,161,B02,0.0,0.0,0.0,0.0,322,7.0,106.0,3,12
15005,112,B13,300.0,300.0,300.0,300.0,419,5.0,91.0,3,13
15005,111,B04,10000.0,200.0,10000.0,200.0,429,6.0,111.0,3,21
15005,100,B03,0.0,0.0,0.0,0.0,449,1.0,1.0,3,23
15005,154,B03,0.0,0.0,0.0,0.0,965,4.0,4.0,3,23
15005,118,B02,0.0,0.0,0.0,0.0,500,4.0,25.0,3,0
15005,131,B02,1500.0,0.0,1500.0,0.0,936,9.0,19.0,3,12
15005,151,B07,0.0,0.0,0.0,0.0,936,6.0,6.0,3,17
15005,151,B04,0.0,0.0,0.0,0.0,936,5.0,3.0,3,18
15005,154,B02,1500.0,0.0,1500.0,0.0,965,5.0,57.0,3,20
15005,151,B06,0.0,0.0,0.0,0.0,936,5.0,14.0,3,11
15005,151,B04,0.0,0.0,200000.0,0.0,931,3.0,9.0,3,15
15005,151,B06,0.0,0.0,0.0,0.0,549,12.0,19.0,3,18
15005,131,B13,3000.0,0.0,3000.0,0.0,965,7.0,87.0,3,18
15005,151,B01,0.0,0.0,0.0,0.0,965,5.0,3.0,3,22
15005,151,B01,0.0,0.0,0.0,0.0,963,3.0,2.0,3,23
15005,151,B03,0.0,0.0,0.0,0.0,936,6.0,10.0,3,5
15005,131,B06,8000.0,0.0,8000.0,0.0,962,7.0,150.0,3,5
15005,151,B01,0.0,0.0,0.0,0.0,161,5.0,123.0,3,7
15005,131,B05,5000.0,200.0,5000.0,200.0,965,2.0,42.0,3,18
15005,150,B05,0.0,0.0,0.0,0.0,936,4.0,1.0,3,22
15005,154,B01,0.0,0.0,0.0,0.0,960,5.0,3.0,3,22
15005,150,B05,2000.0,0.0,2000.0,0.0,419,5.0,33.0,3,23
15005,150,B05,0.0,0.0,0.0,0.0,936,0.0,3.0,3,0
15005,151,B05,0.0,0.0,0.0,0.0,963,5.0,8.0,3,0
15005,151,B05,0.0,0.0,0.0,0.0,963,6.0,6.0,3,0
15005,154,B01,0.0,0.0,0.0,0.0,965,7.0,6.0,3,1
15005,154,B05,500.0,0.0,1000.0,0.0,124,7.0,63.0,3,8
15005,151,B05,0.0,0.0,0.0,0.0,419,9.0,14.0,3,13
15005,118,B05,0.0,0.0,0.0,0.0,961,5.0,4.0,3,5
15005,151,B05,0.0,0.0,0.0,0.0,936,10.0,6.0,3,6
15005,111,B09,70000.0,4500.0,140000.0,5000.0,419,6.0,124.0,3,6
15005,111,B05,20000.0,5000.0,20000.0,5000.0,419,6.0,66.0,3,16
15005,154,B07,0.0,0.0,0.0,0.0,429,4.0,3.0,3,1
15005,131,B02,5000.0,0.0,5000.0,0.0,952,6.0,102.0,3,2
15005,151,B01,0.0,0.0,0.0,0.0,963,2.0,8.0,3,20
15005,111,B02,100.0,0.0,100.0,0.0,549,3.0,21.0,3,1
15005,151,B02,0.0,0.0,0.0,0.0,963,8.0,4.0,3,2
15005,112,41,0.0,0.0,0.0,0.0,808,6.0,106.0,3,14
15005,151,B02,0.0,0.0,0.0,0.0,419,6.0,3.0,3,16
15005,151,B04,0.0,0.0,0.0,0.0,963,0.0,7.0,3,16
15005,151,B07,0.0,0.0,0.0,0.0,965,3.0,7.0,3,19
15005,111,B02,0.0,0.0,0.0,0.0,131,0.0,22.0,3,23
15005,118,B02,0.0,0.0,0.0,0.0,963,5.0,8.0,3,3
15005,113,B01,0.0,0.0,0.0,0.0,936,10.0,1.0,3,4
15005,111,B02,5000.0,0.0,5000.0,0.0,162,6.0,38.0,3,6
15005,131,B01,15000.0,0.0,15000.0,0.0,965,5.0,267.0,3,23
15005,151,B13,5000.0,0.0,1000000.0,0.0,965,9.0,87.0,3,23
15005,111,B05,40000.0,0.0,40000.0,0.0,419,8.0,243.0,3,5
15005,112,B05,0.0,500.0,0.0,500.0,419,6.0,20.0,3,6
15005,131,B01,100.0,0.0,100.0,0.0,963,3.0,2.0,3,14
15005,118,41,0.0,0.0,0.0,0.0,962,6.0,49.0,3,16
15005,113,B01,0.0,0.0,0.0,0.0,110,4.0,4.0,3,16
15005,131,B01,0.0,0.0,0.0,0.0,519,4.0,7.0,3,17
15005,113,B02,0.0,0.0,0.0,0.0,931,5.0,1.0,3,17
15005,113,B01,0.0,0.0,0.0,0.0,963,5.0,2.0,3,18
15005,151,B01,0.0,0.0,0.0,0.0,936,6.0,45.0,3,19
15005,151,B04,0.0,0.0,0.0,0.0,549,4.0,59.0,3,19
15005,150,B02,0.0,0.0,0.0,0.0,419,7.0,4.0,3,19
15005,150,B08,0.0,0.0,0.0,0.0,419,5.0,9.0,3,22
15005,151,B07,600.0,0.0,600.0,0.0,965,7.0,3.0,3,3
15005,154,B01,500.0,0.0,1000.0,0.0,511,3.0,6.0,3,3
15005,131,B13,3000.0,0.0,3000.0,0.0,419,7.0,60.0,3,4
15005,151,B01,0.0,0.0,0.0,0.0,962,5.0,4.0,3,12
15005,151,B01,0.0,0.0,0.0,0.0,963,2.0,3.0,3,18
15005,151,B02,0.0,0.0,0.0,0.0,963,5.0,7.0,3,19
15005,118,B02,0.0,0.0,0.0,0.0,936,7.0,6.0,3,19
15005,151,B06,0.0,0.0,0.0,0.0,962,5.0,12.0,3,22
15005,151,B08,0.0,0.0,0.0,0.0,965,5.0,17.0,3,22
15005,118,B13,0.0,0.0,0.0,0.0,961,8.0,8.0,3,5
15005,131,B10,0.0,0.0,0.0,0.0,931,8.0,115.0,3,6
15005,151,B02,0.0,0.0,0.0,0.0,963,5.0,4.0,3,6
15005,151,B06,0.0,0.0,0.0,0.0,936,5.0,39.0,3,15
15005,118,B07,0.0,0.0,0.0,0.0,965,4.0,8.0,3,18
15005,154,B01,500.0,0.0,500.0,0.0,965,5.0,10.0,3,1
15005,151,B07,0.0,0.0,0.0,0.0,962,4.0,27.0,3,2
15005,154,B13,0.0,0.0,0.0,0.0,965,7.0,2.0,3,6
15005,151,B02,0.0,0.0,0.0,0.0,936,6.0,17.0,3,8
15005,151,B13,0.0,0.0,0.0,0.0,419,3.0,16.0,3,20
15005,154,B02,0.0,0.0,0.0,0.0,963,7.0,5.0,3,4
15005,111,B02,80000.0,10000.0,150000.0,40000.0,439,2.0,152.0,3,6
15005,151,B06,0.0,0.0,0.0,0.0,936,4.0,18.0,3,7
15005,154,B04,0.0,0.0,200000.0,0.0,965,3.0,5.0,3,15
15005,151,B03,0.0,0.0,0.0,0.0,100,13.0,4.0,3,20
15005,113,B05,0.0,0.0,0.0,0.0,936,6.0,0.0,3,21
15005,151,B01,500.0,0.0,500.0,0.0,931,7.0,25.0,3,22
15005,154,B04,0.0,0.0,120000.0,0.0,419,3.0,9.0,3,22
15005,151,B01,500.0,0.0,500.0,0.0,162,6.0,12.0,3,4
15005,151,B08,0.0,0.0,0.0,0.0,900,4.0,23.0,3,13
15005,151,B07,0.0,0.0,0.0,0.0,961,6.0,12.0,3,21
15005,151,B07,0.0,0.0,0.0,0.0,961,10.0,7.0,3,6
15005,151,B08,0.0,0.0,0.0,0.0,931,6.0,15.0,3,10
15005,151,B11,1000.0,0.0,1000.0,0.0,419,3.0,15.0,3,13
15005,151,B01,500.0,0.0,25000.0,0.0,931,5.0,6.0,3,16
15005,151,B02,0.0,0.0,0.0,0.0,936,0.0,0.0,3,19
15005,151,B06,0.0,0.0,0.0,0.0,419,5.0,6.0,3,19
15005,151,B02,0.0,0.0,0.0,0.0,936,4.0,7.0,3,19
15005,151,B02,0.0,0.0,0.0,0.0,365,6.0,14.0,3,20
15005,151,B02,0.0,0.0,0.0,0.0,962,4.0,3.0,3,23
15005,154,B01,500.0,0.0,500.0,0.0,965,4.0,6.0,3,1
15005,111,B07,50000.0,5000.0,1000000.0,100000.0,161,6.0,122.0,3,3
15005,151,B07,0.0,0.0,0.0,0.0,965,9.0,4.0,3,3
15005,118,B13,0.0,0.0,0.0,0.0,962,8.0,8.0,3,6
15005,154,B03,0.0,0.0,0.0,0.0,965,6.0,8.0,3,10
15005,151,B05,0.0,0.0,0.0,0.0,931,4.0,28.0,3,11
15005,151,B07,0.0,0.0,0.0,0.0,962,6.0,9.0,3,11
15005,150,B08,0.0,0.0,0.0,0.0,936,4.0,7.0,3,20
15005,131,B01,10000.0,1000.0,10000.0,1000.0,965,5.0,49.0,3,0
15005,154,B02,0.0,0.0,0.0,0.0,962,6.0,10.0,3,13
15005,151,B08,0.0,0.0,0.0,0.0,963,6.0,8.0,3,2
15005,100,B04,500.0,250.0,500.0,250.0,419,5.0,75.0,3,3
15005,151,B02,0.0,0.0,0.0,0.0,952,5.0,55.0,3,6
15005,118,B08,100.0,100.0,100.0,100.0,419,9.0,6.0,3,13
15005,150,B03,0.0,0.0,0.0,0.0,961,4.0,17.0,3,14
15005,151,64,0.0,0.0,0.0,0.0,936,12.0,11.0,3,14
15005,151,B06,0.0,0.0,0.0,0.0,419,4.0,3.0,3,18
15005,151,B07,0.0,0.0,0.0,0.0,936,7.0,40.0,3,20
15005,151,B06,0.0,0.0,0.0,0.0,936,4.0,12.0,3,21
15005,154,B01,0.0,0.0,0.0,0.0,965,4.0,4.0,3,21
15005,151,B01,0.0,0.0,0.0,0.0,946,9.0,22.0,3,23
15005,100,B03,0.0,0.0,1.0,0.0,519,5.0,12.0,4,0
15005,151,B04,0.0,0.0,0.0,0.0,936,6.0,4.0,4,0
15005,151,41,0.0,0.0,0.0,0.0,419,7.0,36.0,4,1
15005,111,B05,10000.0,0.0,10000.0,0.0,881,8.0,61.0,4,2
15005,111,B05,10000.0,0.0,10000.0,0.0,965,6.0,37.0,4,5
15005,151,B02,3000.0,0.0,3000.0,0.0,549,5.0,61.0,4,6
15005,151,B05,0.0,0.0,0.0,0.0,963,6.0,3.0,4,9
15005,118,B07,0.0,0.0,0.0,0.0,962,5.0,5.0,4,14
15005,143,B05,0.0,0.0,0.0,0.0,938,12.0,1.0,4,19
15005,150,B06,0.0,0.0,0.0,0.0,936,5.0,62.0,4,20
15005,150,B02,0.0,0.0,0.0,0.0,952,7.0,16.0,4,22
15005,151,B02,0.0,0.0,0.0,0.0,926,6.0,14.0,4,1
15005,151,B05,0.0,0.0,0.0,0.0,962,7.0,5.0,4,3
15005,151,B05,0.0,0.0,0.0,0.0,962,6.0,1.0,4,3
15005,151,B03,0.0,0.0,0.0,0.0,961,8.0,4.0,4,8
15005,150,B07,0.0,0.0,0.0,0.0,936,11.0,5.0,4,8
15005,131,B06,5000.0,500.0,5000.0,500.0,963,4.0,72.0,4,12
15005,150,B07,0.0,0.0,0.0,0.0,965,10.0,4.0,4,12
15005,151,B13,650.0,0.0,650.0,0.0,808,10.0,189.0,4,14
15005,113,B13,0.0,0.0,0.0,0.0,419,6.0,5.0,4,17
15005,151,41,0.0,0.0,0.0,0.0,419,6.0,4.0,4,18
15005,131,B07,10000.0,10000.0,10000.0,10000.0,961,5.0,33.0,4,19
15005,151,B08,0.0,0.0,0.0,0.0,900,6.0,4.0,4,20
15005,133,B02,0.0,0.0,0.0,0.0,952,8.0,42.0,4,20
15005,154,B08,0.0,0.0,0.0,0.0,965,6.0,3.0,4,20
15005,154,B01,0.0,0.0,0.0,0.0,963,5.0,5.0,4,20
15005,131,B02,0.0,1000.0,0.0,1000.0,962,7.0,75.0,4,10
15005,154,B08,0.0,0.0,0.0,0.0,965,4.0,8.0,4,17
15005,154,B08,0.0,0.0,0.0,0.0,965,8.0,16.0,4,17
15005,150,B02,0.0,0.0,0.0,0.0,951,4.0,2.0,4,19
15005,111,B04,10000.0,0.0,10000.0,0.0,580,0.0,87.0,4,22
15005,118,B07,0.0,0.0,0.0,0.0,936,5.0,11.0,4,23
15005,111,B01,0.0,0.0,100000.0,40000.0,419,3.0,171.0,4,0
15005,113,B08,0.0,0.0,0.0,0.0,961,7.0,1.0,4,2
15005,150,B07,0.0,0.0,0.0,0.0,931,11.0,6.0,4,8
15005,150,B03,0.0,0.0,0.0,0.0,961,7.0,3.0,4,8
15005,151,B02,0.0,0.0,0.0,0.0,963,5.0,3.0,4,2
15005,151,B02,400.0,0.0,400.0,0.0,936,4.0,13.0,4,3
15005,131,B02,10000.0,100.0,10000.0,100.0,963,4.0,109.0,4,6
15005,151,B04,0.0,0.0,0.0,0.0,951,4.0,7.0,4,12
15005,151,B02,0.0,0.0,0.0,0.0,963,4.0,16.0,4,15
15005,151,B05,0.0,0.0,0.0,0.0,419,7.0,7.0,4,17
15005,111,B08,0.0,0.0,0.0,0.0,500,5.0,41.0,4,19
15005,151,41,0.0,0.0,0.0,0.0,963,8.0,8.0,4,2
15005,131,B07,6000.0,6000.0,6000.0,6000.0,419,7.0,74.0,4,4
15005,151,B06,0.0,0.0,0.0,0.0,449,5.0,14.0,4,8
15005,151,B01,0.0,0.0,0.0,0.0,963,4.0,1.0,4,16
15005,154,B11,0.0,0.0,0.0,0.0,519,6.0,7.0,4,1
15005,151,B02,0.0,0.0,0.0,0.0,936,6.0,4.0,4,7
15005,150,B08,0.0,0.0,0.0,0.0,965,6.0,5.0,4,8
15005,151,B02,0.0,0.0,0.0,0.0,936,0.0,7.0,4,13
15005,111,B07,100.0,100.0,100.0,100.0,429,3.0,37.0,4,15
15005,151,B07,0.0,0.0,0.0,0.0,429,4.0,5.0,4,15
15005,154,B01,500.0,0.0,500.0,0.0,429,6.0,4.0,4,17
15005,151,B05,0.0,0.0,0.0,0.0,419,5.0,1.0,4,18
15005,113,B13,0.0,1000.0,350000.0,1000.0,419,7.0,24.0,4,3
15005,111,B10,20000.0,0.0,1000000.0,30000.0,419,11.0,94.0,4,4
15005,151,B05,0.0,0.0,0.0,0.0,936,8.0,8.0,4,6
15005,154,B11,0.0,0.0,0.0,0.0,519,6.0,8.0,4,2
15005,111,B01,300000.0,10000.0,300000.0,10000.0,419,4.0,176.0,4,3
15005,111,B01,2000.0,0.0,2000.0,0.0,322,4.0,176.0,4,3
15005,151,B02,0.0,0.0,0.0,0.0,963,3.0,2.0,4,6
15005,151,B02,0.0,0.0,0.0,0.0,962,3.0,33.0,4,6
15005,151,B02,0.0,0.0,0.0,0.0,965,6.0,2.0,4,6
15005,131,B02,100.0,0.0,5000.0,0.0,962,0.0,111.0,4,7
15005,100,B01,1000.0,0.0,1000.0,0.0,342,2.0,42.0,4,7
15005,151,B01,0.0,0.0,0.0,0.0,963,6.0,5.0,4,10
15005,151,B02,0.0,0.0,0.0,0.0,963,5.0,2.0,4,13
15005,151,B03,0.0,0.0,0.0,0.0,965,5.0,2.0,4,18
15005,130,66,500.0,0.0,500.0,0.0,965,6.0,72.0,4,19
15005,151,B04,0.0,0.0,0.0,0.0,963,3.0,2.0,4,21
15005,131,B02,10000.0,500.0,10000.0,500.0,963,5.0,106.0,4,22
15005,151,B06,0.0,0.0,0.0,0.0,962,9.0,6.0,4,1
15005,151,B08,0.0,0.0,0.0,0.0,936,5.0,11.0,4,2
15005,151,B08,0.0,0.0,0.0,0.0,936,5.0,6.0,4,3
15005,151,B06,0.0,0.0,0.0,0.0,419,3.0,8.0,4,16
15005,150,B01,0.0,0.0,0.0,0.0,936,8.0,2.0,4,17
15005,151,B07,0.0,0.0,0.0,0.0,961,10.0,1.0,4,3
15005,151,B08,0.0,0.0,0.0,0.0,900,8.0,12.0,4,4
15005,151,B07,0.0,0.0,0.0,0.0,549,6.0,1.0,4,5
15005,150,B02,0.0,0.0,0.0,0.0,936,6.0,0.0,4,8
15005,151,B01,1000.0,0.0,100000.0,0.0,951,7.0,36.0,4,12
15005,151,B01,1000.0,0.0,1000.0,0.0,963,6.0,0.0,4,14
15005,151,B02,0.0,0.0,0.0,0.0,936,5.0,21.0,4,19
15005,151,B02,0.0,0.0,0.0,0.0,936,6.0,20.0,4,20
15005,154,B01,0.0,0.0,0.0,0.0,963,2.0,5.0,4,22
15005,151,B01,0.0,0.0,0.0,0.0,961,4.0,2.0,4,22
15005,154,B02,0.0,0.0,0.0,0.0,963,5.0,8.0,4,0
15005,154,B01,0.0,0.0,0.0,0.0,965,6.0,3.0,4,0
15005,111,B05,1000.0,1000.0,1000.0,1000.0,519,6.0,83.0,4,4
15005,154,B02,0.0,0.0,0.0,0.0,961,5.0,1.0,4,5
15005,154,B02,0.0,0.0,0.0,0.0,962,6.0,106.0,4,6
15005,151,41,600.0,0.0,600.0,0.0,965,4.0,20.0,4,7
15005,150,B02,0.0,0.0,0.0,0.0,936,10.0,34.0,4,7
15005,151,B02,0.0,0.0,0.0,0.0,131,2.0,167.0,4,9
15005,150,B02,0.0,0.0,0.0,0.0,936,14.0,9.0,4,10
15005,143,B10,0.0,0.0,0.0,0.0,931,17.0,52.0,4,13
15005,151,B03,1000.0,0.0,1000.0,0.0,931,6.0,6.0,4,13
15005,151,B07,100.0,0.0,100.0,0.0,419,6.0,3.0,4,16
15005,131,B09,5000.0,200.0,5000.0,200.0,965,7.0,31.0,4,17
15005,151,B01,0.0,0.0,0.0,0.0,963,6.0,5.0,4,17
15005,111,B02,20000.0,5000.0,20000.0,5000.0,429,5.0,79.0,4,17
15005,151,B04,0.0,0.0,0.0,0.0,429,4.0,77.0,4,19
15005,151,B07,0.0,0.0,0.0,0.0,962,8.0,5.0,4,21
15005,113,52,0.0,0.0,0.0,0.0,419,8.0,7.0,4,22
15005,151,B02,0.0,0.0,0.0,0.0,962,14.0,9.0,4,1
15005,154,B01,0.0,0.0,0.0,0.0,429,8.0,6.0,4,6
15005,131,B09,1500.0,0.0,1500.0,0.0,963,15.0,7.0,4,7
15005,111,B04,0.0,0.0,0.0,0.0,549,3.0,12.0,4,10
15005,151,B05,0.0,0.0,0.0,0.0,936,5.0,6.0,4,12
15005,111,B06,0.0,0.0,0.0,0.0,419,3.0,60.0,4,13
15005,142,B11,0.0,0.0,0.0,0.0,946,8.0,62.0,4,16
15005,131,B04,10000.0,0.0,10000.0,0.0,549,0.0,42.0,4,21
15005,154,B02,0.0,0.0,0.0,0.0,962,4.0,10.0,4,21
15005,151,B01,0.0,0.0,0.0,0.0,963,4.0,7.0,4,23
15005,154,B02,0.0,0.0,0.0,0.0,963,4.0,5.0,4,0
15005,151,B06,0.0,0.0,0.0,0.0,962,8.0,5.0,4,0
15005,151,B02,0.0,0.0,0.0,0.0,936,6.0,8.0,4,1
15005,151,B01,0.0,0.0,0.0,0.0,936,2.0,3.0,4,2
15005,151,B01,0.0,0.0,0.0,0.0,962,9.0,5.0,4,7
15005,151,B07,0.0,0.0,0.0,0.0,965,6.0,3.0,4,19
15005,111,B03,0.0,0.0,500.0,500.0,449,4.0,52.0,4,23
15005,111,B02,20000.0,5000.0,20000.0,5000.0,419,5.0,76.0,4,2
15005,151,B02,5000.0,0.0,5000.0,0.0,965,5.0,16.0,4,4
15005,154,B08,0.0,0.0,0.0,0.0,807,5.0,100.0,4,8
15005,151,B05,0.0,0.0,0.0,0.0,936,7.0,18.0,4,12
15005,142,B08,500.0,500.0,500.0,500.0,963,4.0,8.0,4,15
15005,151,B05,0.0,0.0,0.0,0.0,936,0.0,3.0,4,18
15005,150,B15,0.0,0.0,0.0,0.0,931,8.0,17.0,4,19
15005,154,B01,0.0,0.0,0.0,0.0,963,7.0,3.0,4,20
15005,113,B01,0.0,0.0,0.0,0.0,429,5.0,11.0,4,10
15005,131,B03,5000.0,200.0,5000.0,200.0,965,4.0,49.0,4,15
15005,111,B03,200.0,0.0,200000.0,100000.0,579,4.0,49.0,4,15
15005,154,B11,500.0,0.0,500.0,0.0,519,5.0,7.0,4,0
15005,154,B02,200.0,0.0,200.0,0.0,965,4.0,6.0,4,0
15005,140,B01,5000.0,500.0,5000.0,500.0,940,7.0,107.0,4,2
15005,151,B04,0.0,0.0,0.0,0.0,962,6.0,6.0,4,7
15005,111,B13,2000.0,0.0,2000.0,0.0,419,6.0,7.0,4,9
15005,151,B02,0.0,0.0,0.0,0.0,110,0.0,5.0,4,11
15005,111,B09,0.0,0.0,0.0,0.0,419,24.0,46.0,4,11
15005,151,B04,100.0,0.0,100.0,0.0,962,5.0,3.0,4,17
15005,154,B02,0.0,0.0,0.0,0.0,963,5.0,5.0,4,17
15005,143,B10,0.0,0.0,0.0,0.0,931,16.0,45.0,4,17
15005,151,B08,0.0,0.0,0.0,0.0,936,6.0,15.0,4,8
15005,113,B02,0.0,0.0,0.0,0.0,439,5.0,9.0,4,10
15005,151,B08,500.0,0.0,500.0,0.0,938,6.0,180.0,4,14
15005,151,B06,0.0,0.0,0.0,0.0,419,7.0,4.0,4,19
15005,154,B08,0.0,0.0,0.0,0.0,965,6.0,10.0,4,20
15005,111,B09,50000.0,5000.0,50000.0,5000.0,429,5.0,125.0,4,23
15005,111,B09,50000.0,1500.0,668000.0,5000.0,429,6.0,98.0,4,7
15005,151,B02,500.0,0.0,500.0,0.0,519,19.0,30.0,4,9
15005,151,B01,2000.0,0.0,2000.0,0.0,571,0.0,25.0,4,10
