Moran_I,p_value,FDID
0.08599315422352682,0.36108497270856166,37005
-0.009688094310368179,0.9855207597364375,37007
0.036261701282579294,0.6541286045773962,37010
-0.12285504861863802,0.29806488441750656,37025
0.03760902624478784,0.6450575873566393,37030
0.008232324487606649,0.8525988005844155,37045
-0.14404123322093038,0.2154192995279428,37047
0.06824626641186854,0.4549020611990594,37050
-0.0684934396662711,0.5947198524305973,37065
0.393375344814461,0.000151235443486822,37070
0.043919676924278256,0.60328752015768,37075
0.06878130097430891,0.4518868278379289,37084
0.021437733601554935,0.7570571525007,37085
0.7242126741923942,5.811306955480602e-12,37090
-0.04205833526139583,0.7758788331794395,37095
-0.0730919813626972,0.5652704670612111,37100
0.02226055444801594,0.7512090669294064,37110
0.029996699697166316,0.6969643843195092,37113
0.15385225942806594,0.12158389275559492,37115
-0.06134713470661634,0.6418231905504963,37125
-0.07167478893783465,0.574271254527343,37135
-0.0640376042451046,0.6239060357553914,37140
-0.06639483622498307,0.6083884019859933,37145
0.18399878459925811,0.06722046595031231,37148
0.10380186588578258,0.2801822161073714,37150
-0.06167750428973121,0.6396115536096537,37160
0.11160885222541572,0.24893139102081174,37170
0.07598712950766597,0.41239417549445323,37175
0.04298610933170071,0.6082334197123659,37215
0.18234405806302603,0.06956752752301927,37219
-0.045793899312535656,0.7492397537915741,37235
-0.009456309245434428,0.9837908841569271,38005
0.013257254474693432,0.8159053702459342,39010
0.7736504940209536,2.0313168394218807e-13,39025
-0.019102840430338625,0.9442476366761658,39030
0.09796199757485603,0.3052335130591731,39040
-0.15917712114505606,0.3870511272446231,39045
-0.21278407986838294,0.3241322137846353,39050
-0.2074431013421863,0.33883667470646495,39060
-0.0490516792920057,0.935787292670245,39065
0.0008392185984481154,0.8451348885987366,39075
0.003565534848958818,0.8333507257881752,39095
-0.11083991960276555,0.6728402255840794,39105
,,39115
0.11593349362874414,0.40552291634396176,39120
0.1521966096951739,0.30191651117648444,39125
-0.0961679059699962,0.7330152652362699,39130
-0.020025563965517475,0.9362786742226583,40010
0.14559541182455948,0.3146681999145583,40015
-0.0781919135237308,0.8090044698888859,40040
-0.03661540098312316,0.9905903994710322,40050
0.11041688658195226,0.42296296733973304,40055
-0.09315348260113396,0.7455991637282393,40060
0.05268915416967586,0.6297643964949906,40075
-0.175531677837992,0.435392650563319,40080
-0.13345990680089684,0.5841443810192418,41030
0.11243117218115978,0.41654473672014614,41045
0.3109414695508473,0.056109100004551105,41050
0.0003708659356002263,0.8471628543912465,41070
-0.0796834669714079,0.8026192234729629,41080
-0.10864196360430226,0.6817336617736323,41095
0.04579013473909778,0.6571097613028356,41100
-0.13508036984429247,0.5780042385936923,41105
0.03754891981260317,0.6903844625365689,41115
-0.09928378567992463,0.7200828610366499,41120
-0.014065096595156854,0.9101025752255493,41556
-0.08471306088487465,0.7811871476276526,42005
-0.05165714285714286,0.9243355469734358,42010
0.00753004695888755,0.8162818991399655,42015
-0.09404485411525622,0.7418708306722628,42025
0.09926951092277296,0.45951440075936,42030
-0.056124492459593625,0.9047380344151545,42035
0.45958046461481683,0.006292110627373309,42040
-0.13232821125233052,0.5884504456476973,43010
-0.06611754035598733,0.8611271337000391,43030
0.020412299056140146,0.7614568119759825,43040
0.009539412780358846,0.8076633957820714,43045
-0.07649694475185426,0.8162759699618856,43050
-0.16079132606721164,0.4848750554417831,43060
0.08967325297975529,0.49234766944611086,43070
0.32671165270940544,0.04578217867010288,43080
-0.019564748287684928,0.9342521218785531,43090
-0.13318633782472125,0.5851839570146673,43105
-0.07547039019072456,0.8206876865808159,43810
-0.06406679949218537,0.870046829124793,44015
0.1460286108319113,0.31817106947242,44020
0.12016607830551986,0.39243811844649956,44035
-0.13819926563111737,0.566272570816893,44045
0.008147192501489238,0.8136324424169393,44055
-0.14306691535663849,0.548194606322812,44065
0.03543488770711557,0.6990206457463723,44070
0.2840553768069968,0.07815247785078716,44090
,,44095
-0.008454011124942866,0.885549175383343,45015
0.025871042300158183,0.7385644394413551,45020
0.15583800994820146,0.2925843919996606,45025
0.30266899038255674,0.06225984022758593,45035
-0.26126597346848596,0.209803666199889,45040
0.0474710286581188,0.6504030137300266,45055
-0.23356908348930686,0.2709217353636161,45555
-0.061727589917500915,0.8802413776026844,46020
-0.17515817608144754,0.4366093801924136,47010
-0.05674421112587553,0.902023735223916,47025
-0.09120867611450117,0.7537542935765076,47035
-0.12629454464214718,0.6116519138677702,47045
0.09994483855656609,0.45725089946519715,47050
-0.021390506469866313,0.9422837233808647,47060
-0.09458459683606736,0.7396161876398955,47065
-0.04915523126174008,0.9353318831806623,47075
0.10914455869714491,0.42704672742753136,47080
-0.13129277210087184,0.5924030561623737,47085
0.22376248043854272,0.1532660442110483,47120
-0.04021317125298518,0.9747200368615887,47555
-0.1601337313346848,0.4871513619065524,48005
-0.01941493497381126,0.9335933714373006,48015
-0.0878895777970965,0.7677354081320603,48025
0.2365095397285342,0.1339824661764335,48030
-0.13732195469484298,0.5695609874747778,48040
-0.025155395449713434,0.9588632886605913,48050
-0.04160031980704209,0.9686034225769395,48055
0.12922446782859798,0.3653081425562096,48060
-0.14323621554740396,0.5475710098912101,48070
-0.05889975400621803,0.8925918142658565,48090
-0.028236554791633603,0.9724454691316105,48555
-0.07939536038660262,0.8038515774596956,49040
-0.30458929134866464,0.13525866445439025,49055
-0.0018954031308968358,0.8569898605722802,49062
-0.016549103516240594,0.9210011798431245,49065
0.5043810183594236,0.0028833951815594393,49080
-0.06128679068690128,0.8821647096009325,49090
-0.031270074842721075,0.9858254801446453,49100
-0.14560639826713592,0.5281000267572846,49104
-0.04220883105802049,0.9659207612474001,49110
-0.17174384176307192,0.4478224408459113,49115
0.12534374425749628,0.37678445269966765,49140
-0.04798871365922927,0.9404632798962903,49145
-0.2374250096761708,0.2617495467163865,49200
-0.07500373058028877,0.8226950870991087,49203
-0.1822552841780334,0.41382650841418156,49205
0.03045058791849923,0.7195354098120805,50005
-0.1482752302903406,0.5291726270846517,50040
-0.009209105024353292,0.888847508630515,50060
0.1238837585848953,0.38115896119916226,50075
-0.09276022722628637,0.747245931996859,50080
-0.05486535949560225,0.9102562936203263,50100
0.010723105003220958,0.8025971766440729,50110
-0.00494248599727858,0.870237383582664,50130
-0.003073266408793624,0.8621061860019459,51015
,,51055
-0.0988823256085719,0.7217447170276787,52020
0.05720300128949298,0.6121408195905924,52555
0.03633648636157558,0.6953326176428228,53014
0.09133548494961106,0.4865717963177426,53020
-0.188947261042538,0.39300259149063743,54010
-0.17026516184141177,0.4527289209501979,54015
-0.13686453335920604,0.5712791424980694,54020
-0.06168289979907556,0.8804363412739382,54035
-0.04379758542029735,0.9589185292273485,54040
0.025703042029765633,0.7392656556076438,54045
-0.18592483103584925,0.40232794980524555,54065
-0.004768024176570186,0.8694778715642472,54555
0.13976385523633705,0.3352568378227373,55010
-0.13530977260330015,0.5771374614126825,55015
0.36621589931994053,0.026701535448398928,55020
-0.036205569478144274,0.9923985883465354,55030
-0.1317266430001071,0.5907453463656072,55035
0.12760920029224893,0.37005813942945665,55045
,,55050
0.16296176839782933,0.2748931999004316,56005
-0.1534353091971192,0.5106636855394739,56010
-0.185629621820263,0.4032458427203143,56020
-0.21304193918144426,0.3234329675111818,56025
0.12347749081776346,0.382381771702594,57010
-0.19295123754276963,0.3808524476071692,57020
-0.028335479960603066,0.9728816986250853,57035
,,57045
0.11103331114121075,0.42099269596691435,57055
0.20713618256036986,0.18150133445741667,57060
0.02762060217166072,0.7312749735280281,57065
0.12606521466805243,0.37463421320465085,57075
-0.17123435978570298,0.4495095568440668,57085
-0.04260544390083854,0.9641724735035948,57090
0.02720754862368612,0.7329937852250905,57095
0.19467220205098132,0.20507621383408015,58003
0.17675253978402955,0.2427559847037286,58005
-0.061021857847274034,0.8833210218107249,58008
0.5022775034045323,0.0029948037800280576,58015
-0.10232873407396346,0.7075217385339421,58020
-0.15594854263540775,0.5017729582748107,
0.40111393863734573,0.01600336456718641,
-0.07857621518849253,0.8073580636017623,
-0.16508090290107924,0.47016878128554895,
-0.023181067543775875,0.9501662004083503,
-0.04645290787898822,0.9472228760060988,
0.18169712553953532,0.23190371043558222,
-0.0417249982500525,0.9680537396355341,
-0.12601052080249583,0.6127540000890174,
-0.06310254163014897,0.8742466612430879,
-0.10892504018370022,0.6805857524346733,
-0.07970013322712759,0.8025479498176731,
-0.0694346953337189,0.8467370786056987,
-0.12038554515198951,0.6347582820280537,
-0.10792460963693841,0.6846459134163793,
-0.22708029726539575,0.2868489799743503,
0.03146566168059805,0.7153405028260174,
,,
-0.06498513478166364,0.8660504160991548,
-0.05441906919091487,0.9122132531427218,
,,
-0.05757801931240378,0.8983735597895496,
-0.16920520070126369,0.456264632433942,
0.011554249036518844,0.799044806713239,
-0.17965137592980218,0.42210259141366013,
0.4450034761125373,0.008012399722901858,
0.2910529930621763,0.06832436316674988,
-0.11335484400207815,0.662720173562131,
0.005867230839247702,0.823430883176254,
-0.07397938629667192,0.8271054989475983,
-0.2512374292897549,0.23066488853121125,
-0.06748572840522687,0.8551859641388674,
-0.24710559812804736,0.2396752193466548,
-0.08486880360517514,0.78052605175168,
0.0008303915055752833,0.845173100445179,
0.0058657338078464535,0.8234373261000536,
-0.30470936217720995,0.1350851199064563,
-0.12375188893753443,0.6215491087698631,
-0.059125383392887886,0.8916053912594288,
0.09410714049678816,0.477022942140792,
0.21256660652848866,0.17188348069622605,
0.04455090705133051,0.6620720501992297,
,,
0.221426174988518,0.15701866376791576,
-0.11973389746107531,0.637328942792091,
-0.0372240146399696,0.9879052697332592,
0.0019114134438558063,0.8404961706803553,
,,
-0.04624068790814568,0.9481572371326773,
0.14751879517406263,0.3141924084368436,
-0.10177572774954358,0.7097972293906891,
0.08779318689501117,0.4989245215209641,
-0.11811255063725365,0.6437438441716394,
-0.11661437747609255,0.6496951089216355,
-0.03066842034795347,0.983171313347559,
,,
0.006176849026058527,0.8220986048065665,
,,
-0.18728129022899934,0.3981264471198499,
-0.02189908766927179,0.9445220782420785,
-0.10030178608945614,0.7158747586402229,
-0.09966597269133523,0.7185020142761585,
-0.0724663978189769,0.8336297638862633,
0.12222128234587427,0.3861779779861768,
,,
-0.045349619785099306,0.9520811911142414,
-0.18499856667181194,0.4052121823622642,
-0.06428806665168901,0.869083610791471,
-0.18281717230426003,0.4120533218279987,
-0.23878779595310728,0.25855977926792284,
-0.04763756277029283,0.942008452204654,
-0.1532920946529711,0.5111727846273774,
0.23435447404717252,0.1371037998029488,
0.18720145867931312,0.2202332382227591,
-0.20708574566490404,0.33983557416196286,
-0.12376771865827157,0.6214872773652105,
0.05662757755782173,0.6143753114212571,
-0.11204934996626913,0.6679659408783996,
-0.20286905402086342,0.3517646053958219,
0.05293877632259862,0.6287841372225116,
-0.00560250802739127,0.8731118383875137,
-0.07602704853610673,0.8182946804229112,
-0.06821381420464141,0.852027672351039,
-0.15043786175004265,0.5213740337912379,
-0.18740570329505804,0.3977424175639871,
-0.136294455166507,0.5734239024044511,
0.04136367928982907,0.6749027079525165,
0.15510579956965886,0.2944451570958062,
,,
-0.1853468075333027,0.40412637163428444,
,,
-0.16929991827839821,0.4559480527013634,
-0.19174446072610604,0.38448991890073525,
-0.01848923694997148,0.9295239713697068,
0.4308778528624251,0.010069528560116961,
-0.20360416168730758,0.3496661151342687,
0.16023082327966393,0.28158695363317077,
-0.03599468103284898,0.9933290502834841,
0.009367738187451582,0.8083988411319176,
,,
-0.19382013491479907,0.3782465454288153,
-0.04150791990195832,0.969010805378013,
-0.18247491116404388,0.4131328803886748,
0.19062559835680343,0.2131892587515648,
,,
,,
-0.258570498890193,0.21527159594148437,
-0.21574802163678244,0.3161541326313806,
-0.27863925169637577,0.176958482854638,
-0.40473536770381424,0.036882499325111257,
-0.035970238938528666,0.9934368919777252,
-0.14292057751278234,0.5487339063373928,
0.09008798620793868,0.49090313332464997,
0.05916447279823189,0.6045511796278082,
-0.1473005115335346,0.5327068276624413,
-0.037015802462115326,0.9888238627575737,
-0.0998184429608302,0.7178716844535672,
-0.12005979537294495,0.6360427722405932,
-0.09555605943552879,0.7355637853827426,
-0.08480615360320053,0.7807919691035913,
-0.19657204882692875,0.37006601887772594,
-0.051665857659346545,0.9242972679292741,
-0.06230163265788734,0.8777377267951759,
,,
0.2067476638703962,0.18220445205160474,
,,
-0.04358042296453436,0.9598754701454226,
0.02801276628470354,0.7296443347756945,
,,
-0.04360089289501257,0.9597852655350964,
-0.13899104048949523,0.5633126114621037,
-0.14422206000473628,0.5439467573115948,
-0.0999388733124202,0.7173739470714777,
0.15871258780836967,0.2853557101691404,
-0.05733283833871385,0.8994466728355273,
0.18930699273980756,0.215882329710523,
-0.2774544340634094,0.17906894728659062,
0.04032351485409186,0.6791108088655065,
0.011520560064622829,0.7991887155175514,
,,
-0.03780649836936828,0.985335549957767,
,,
0.33731387282961034,0.03978000609975012,
-0.03528992784551735,0.9964385539084062,
-0.11922300282761658,0.6393474100889611,
,,
-0.20348326714693382,0.3500106822382515,
0.14288123610765963,0.3266822831375479,
0.24755385855582318,0.11884133342396282,
-0.19198150344318987,0.38377375169403904,
-0.09336876831060957,0.744698140121272,
0.08593984269275369,0.5054533106268602,
,,
0.22888347629245775,0.14527968021471047,
0.20461133870295797,0.18610676833938566,
-0.06167198439800043,0.8804839615528225,
0.2032905201083847,0.18855014639362866,
-0.21761355522139808,0.31119931644359866,
-0.13051738550712622,0.5953709120711761,
0.09799534991490824,0.463802055438557,
-0.10515021676798729,0.6959530067109427,
-0.26734055123337136,0.19785119719458777,
0.020737334834193395,0.7600876187146615,
-0.2705499410650269,0.19174116129648167,
0.021980107212321496,0.7548594791776035,
-0.09680631725047391,0.7303592294805128,
-0.09720621666122248,0.7286971379106545,
-0.07950540316683187,0.8033808201146163,
-0.018762195941328153,0.9307237216514785,
-0.11771297596388881,0.6453288814636496,
-0.16836554235455414,0.4590764667317203,
0.05960614263451369,0.6028480408506249,
-0.21732530234041936,0.311961545754303,
-0.011196924218407468,0.8975395811590506,
-0.0558967333051169,0.9057358757879277,
-0.17555093625842605,0.43532996688298187,
-0.24246258911003896,0.2500931142523921,
-0.047827571344862166,0.9411723283512646,
0.1816906031800635,0.23191779495403442,
0.2601245973352851,0.10327676383945801,
0.268127498743801,0.09424324081614016,
,,
-0.0760533832723943,0.8181815123532851,
,,
0.05460762407745956,0.6222474881401545,
0.10587286742705519,0.43765269638092497,
-0.0571234864425768,0.9003631140513584,
0.014153276594442715,0.7879635005524959,
,,
0.0348857400474484,0.7012704501188941,
-0.012020763136326367,0.9011456228370798,
-0.08169610707528183,0.7940241579445659,
0.16396781332053956,0.27245491449732195,
-0.1336808559760844,0.5728259857398892,
0.3776580060180003,0.022659452395299682,
0.3140677669307884,0.053920378587996406,
0.020006177487700536,0.7631686238731572,
-0.15380123779970836,0.5093640871839036,
-0.08377111391088533,0.7851888742088702,
-0.07759898675513806,0.8115463145372098,
0.11690943017880019,0.402482964715839,
-0.030546124888709923,0.9826318352593858,
,,
0.009396374409380312,0.8082761532091993,
0.04802785742104403,0.6481874675636253,
0.12914089903569992,0.3655529544274999,
-0.028378803252683188,0.9730727435472947,
-0.23576712336147493,0.2656665633198244,
0.00397040857879735,0.8316038303946254,
-0.06000829945436061,0.8877470206512448,
-0.10139998418096971,0.7113448051697342,
0.2519897248881935,0.11315147900347322,
-0.19151914909610254,0.3851714007106173,
0.006492632290807309,0.8207403265217806,
0.02883007844794329,0.7262498424233665,
-0.18002295799404525,0.4209156804596571,
-0.14974010395841666,0.5238837166169842,
,,
-0.14511788752877045,0.5406638124829897,
0.20542029178171523,0.18462189041725496,
-0.1542328560241638,0.5078334208044126,
-0.3410269910339593,0.09004091699150145,
-0.06365124027677542,0.8718563580566508,
-0.18997751057823106,0.3898540496435997,
-0.15898665973826734,0.4911357991919518,
-0.0869672015318534,0.7716344329778707,
-0.2612848610261958,0.20976570974698827,
-0.270448548812665,0.19193204425454857,
-0.15064444276377267,0.5206321957663755,
,,
-0.2936646372673149,0.15178089613734788,
-0.12217438716859394,0.6277242237643006,
0.012346668513571572,0.7956618157647593,
0.06531369861916783,0.5810361189250195,
-0.045239399489874536,0.9525666456365842,
-0.1810338309788709,0.4176966709339677,
0.03716327450041774,0.6919569268117043,
-0.17860872762213897,0.42544348604820503,
-0.2381599001870618,0.2600260832734107,
,,
-0.11504853801852741,0.6559391412394395,
,,
-0.15731930833752367,0.4969585420683298,
,,
-0.06509580742935824,0.8655690197496673,
-0.16828109018711268,0.4593598151712851,
0.04871124098831104,0.6454726301877263,
-0.05398606811145511,0.9141124492093025,
-0.048051184957889924,0.9401884102104112,
-0.04891444343027802,0.9363908723389988,
0.020254201849278338,0.7621230571452525,
0.12812207032616452,0.36854580823096905,
-0.1095466859151117,0.6780675031332628,
-0.004113462196126411,0.866629343072815,
-0.1349759626379311,0.5783989342840461,
0.2800684306042006,0.081953850106534,
-0.13198930332708206,0.5897428266453342,
0.32101412897675063,0.04931144929907215,
-0.13872875703790258,0.5642923013003978,
0.10383081094034118,0.4443486208681965,
-0.2520282226833034,0.22896821077276408,
0.030062748066074677,0.7211404428344115,
0.07565005828982713,0.5425034181284246,
-0.12564826585368596,0.6141609149027187,
-0.052885404022177764,0.9189422807964497,
-0.0930913072653477,0.7458594476236025,
0.02572839838967409,0.7391598068132547,
-0.09342063372375536,0.7444811227801837,
0.0971426622272006,0.4666838182112123,
-0.03639309487711719,0.9915712152642837,
-0.052448970712283674,0.9208582352080323,
-0.13215371589115957,0.5891156974693558,
0.0786854773026603,0.5314346488797008,
0.08690460327384918,0.5020491378518537,
-0.002211875003927335,0.858363949439312,
,,
-0.16114586186954008,0.47261443356052024,
-0.05073322186365312,0.9283947695381412,
0.05935896819684037,0.6038009129441544,
-0.11891355005827615,0.6405713123002224,
0.0716902929685075,0.5571135055436633,
-0.12179790866328388,0.6292018278986802,
-0.14144544654789165,0.554184798652121,
0.39060677651843656,0.01873639937309227,
-0.0659504890208489,0.8618530769370727,
-0.12695137334393028,0.6091066163176555,
-0.16580253298389344,0.4677192018712777,
-0.1641957669183445,0.47318303516641824,
0.10673770022962109,0.4348344945426008,
-0.03634391570828454,0.9917881958071105,
-0.016265638732138685,0.9197566861227092,
,,
0.1992415562738158,0.19618764654656629,
-0.049202109523594724,0.9351257249993535,
0.02176618902240324,0.755758605623067,
0.0031850322376722347,0.906917304864534,
0.03157218728455258,0.5312544612234852,
0.02748574342924905,0.5882602595177548,
,,
,,
-0.016695887556829152,0.8780989984556113,
-0.0005295729329893243,0.9467326612536263,
-0.011506823818927942,0.8635179138563976,
-0.0013231205714228315,0.9774108466930553,
-0.007118938345068554,0.9608310979840077,
0.2389740607188787,6.719582423866706e-06,
0.030067796736069647,0.7139066168476449,
-0.10989321300710957,0.4596625755627384,
-0.05326932766532742,0.774009530010516,
,,
,,
-0.0026956498662129643,0.9521578246013167,
-0.014198814063532855,0.8330352788879392,
0.02606150045006337,0.5898300925967245,
-0.003020278949356958,0.9709820205146709,
0.14362850150464712,1.313367918330632e-06,
,,
-0.0015388756279252672,0.9920115032810221,
0.023005988390235824,0.5902294202557846,
-0.022116536871169008,0.7504971630745301,
0.0824704518055218,0.13806227104395147,
0.022689161996042238,0.6342339119461075,
0.005663124902350425,0.871898794242096,
,,
-0.009416251009384164,0.8732028979002273,
0.09561992432885309,0.13129424750479626,
0.6031384744460646,2.1264447802049435e-10,
0.4096663060800226,1.2712457089717142e-05,
