FDID,INC_TYPE,DISTRICT,PROP_LOSS,CONT_LOSS,PROP_VAL,CONT_VAL,PROP_USE,RESPONSE_TIME,FIRE_CLEARANCE_TIME,MONTH,HOUR
1005,131,270,50000.0,500.0,50000.0,500.0,962,5.0,50.0,6,4
1005,131,270,16000.0,300.0,16000.0,300.0,962,3.0,36.0,6,10
1005,143,270,0.0,0.0,0.0,0.0,931,5.0,19.0,6,16
1005,131,270,15000.0,1000.0,15000.0,1000.0,960,7.0,49.0,6,21
1005,160,270,2000.0,0.0,2000.0,0.0,429,5.0,73.0,6,15
1005,113,270,0.0,0.0,0.0,0.0,429,3.0,23.0,6,19
1005,118,270,0.0,0.0,0.0,0.0,449,3.0,9.0,6,18
1005,143,270,0.0,0.0,0.0,0.0,936,6.0,39.0,6,18
1005,100,270,0.0,0.0,0.0,0.0,937,5.0,10.0,6,21
1005,118,270,0.0,50.0,50.0,50.0,121,10.0,20.0,6,5
1005,140,270,0.0,0.0,0.0,0.0,937,4.0,4.0,6,21
1005,111,270,200.0,0.0,200.0,0.0,429,4.0,43.0,6,17
1005,151,270,0.0,0.0,0.0,0.0,937,7.0,5.0,6,23
1005,154,270,0.0,0.0,0.0,0.0,429,6.0,23.0,7,16
1005,173,270,0.0,50.0,0.0,50.0,963,1.0,10.0,7,16
1005,160,270,0.0,0.0,0.0,0.0,960,7.0,2.0,7,22
1005,160,270,0.0,0.0,0.0,0.0,419,6.0,29.0,7,22
1005,111,270,500.0,0.0,3000000.0,0.0,429,1.0,30.0,7,20
1005,112,270,0.0,0.0,0.0,0.0,529,2.0,60.0,7,15
1005,150,270,0.0,0.0,0.0,0.0,963,5.0,44.0,7,4
1005,118,270,0.0,0.0,0.0,0.0,124,5.0,7.0,7,3
1005,111,270,7000.0,5000.0,7000.0,5000.0,419,4.0,110.0,7,8
1005,151,270,0.0,0.0,0.0,0.0,900,4.0,27.0,7,6
1005,151,270,0.0,0.0,0.0,0.0,962,4.0,12.0,7,15
1005,111,270,35000.0,0.0,35000.0,0.0,419,5.0,89.0,7,23
1005,160,270,0.0,0.0,0.0,0.0,110,5.0,7.0,7,21
1005,151,270,25000.0,0.0,25000.0,0.0,962,3.0,47.0,7,5
1005,150,270,0.0,0.0,0.0,0.0,931,6.0,9.0,7,10
1005,151,270,0.0,0.0,0.0,0.0,962,1.0,13.0,7,9
1005,113,270,0.0,0.0,0.0,0.0,419,4.0,24.0,7,13
1005,151,270,0.0,0.0,0.0,0.0,419,2.0,1.0,8,16
1005,118,270,0.0,0.0,0.0,0.0,161,3.0,7.0,8,16
1005,151,270,250.0,200.0,2500.0,200.0,963,5.0,25.0,8,7
1005,151,270,0.0,0.0,0.0,0.0,963,7.0,26.0,8,15
1005,111,270,10000.0,5000.0,10000.0,5000.0,429,3.0,59.0,8,6
1005,113,270,0.0,0.0,0.0,0.0,419,4.0,12.0,8,11
1005,113,270,0.0,0.0,0.0,0.0,419,3.0,18.0,8,13
1005,151,270,0.0,0.0,0.0,0.0,931,3.0,9.0,8,9
1005,118,270,0.0,0.0,0.0,0.0,962,5.0,16.0,8,23
1005,111,270,0.0,0.0,0.0,0.0,429,5.0,27.0,8,15
1005,113,270,0.0,0.0,0.0,0.0,419,3.0,3.0,9,19
1005,161,270,10000.0,3000.0,10000.0,3000.0,808,4.0,142.0,9,16
1005,151,270,500.0,200.0,500.0,200.0,931,5.0,43.0,9,22
1005,151,270,0.0,0.0,0.0,0.0,931,0.0,19.0,9,8
1005,130,270,30000.0,1000.0,30000.0,1000.0,960,7.0,52.0,9,2
1005,150,270,0.0,0.0,0.0,0.0,961,2.0,11.0,9,14
1005,150,270,0.0,0.0,0.0,0.0,937,4.0,7.0,9,22
1005,111,270,0.0,1000.0,0.0,1000.0,700,8.0,12.0,10,7
1005,151,270,0.0,0.0,0.0,0.0,900,6.0,20.0,10,10
1005,151,270,0.0,0.0,0.0,0.0,592,4.0,2.0,10,15
1005,151,270,0.0,0.0,0.0,0.0,962,4.0,1.0,10,16
1005,151,270,0.0,0.0,0.0,0.0,922,2.0,10.0,10,18
1005,113,270,0.0,0.0,0.0,0.0,419,4.0,19.0,10,13
1005,151,270,0.0,0.0,0.0,0.0,900,7.0,1.0,11,4
1005,154,270,0.0,0.0,0.0,0.0,965,4.0,9.0,11,8
1005,111,270,500.0,50.0,500.0,50.0,429,4.0,29.0,11,20
1005,150,270,0.0,0.0,0.0,0.0,900,8.0,13.0,11,12
1005,150,270,0.0,0.0,0.0,0.0,937,7.0,14.0,11,18
1005,100,270,0.0,0.0,0.0,0.0,419,5.0,13.0,11,16
1005,114,270,0.0,0.0,0.0,0.0,419,5.0,20.0,11,18
1005,118,270,100.0,0.0,100.0,0.0,571,6.0,25.0,11,4
1005,151,270,0.0,0.0,0.0,0.0,937,9.0,5.0,11,22
1005,150,270,0.0,0.0,0.0,0.0,963,5.0,5.0,11,14
1005,442,270,0.0,0.0,0.0,0.0,419,4.0,11.0,12,12
1005,111,270,1000.0,0.0,1000.0,0.0,419,5.0,104.0,12,11
1005,131,270,2500.0,0.0,2500.0,0.0,960,3.0,82.0,12,9
1008,151,C10,0.0,0.0,0.0,0.0,900,4.0,10.0,2,23
1008,154,C10,0.0,0.0,0.0,0.0,429,3.0,11.0,3,19
1008,151,C10,0.0,0.0,0.0,0.0,951,5.0,43.0,3,2
1008,150,C10,0.0,0.0,0.0,0.0,900,5.0,13.0,3,11
1008,150,C10,0.0,0.0,0.0,0.0,000,4.0,43.0,4,12
1008,118,C10,0.0,0.0,0.0,0.0,931,4.0,15.0,5,15
1008,151,C10,0.0,0.0,0.0,0.0,419,6.0,2.0,5,17
1008,142,C10,0.0,0.0,0.0,0.0,131,6.0,37.0,5,13
1008,150,C10,0.0,0.0,0.0,0.0,951,3.0,28.0,5,0
1008,118,C10,0.0,0.0,0.0,0.0,951,2.0,4.0,6,10
1008,111,C10,0.0,1000.0,0.0,1000.0,419,4.0,69.0,6,11
1008,143,20,150.0,0.0,150.0,0.0,931,4.0,224.0,6,11
1008,143,C10,0.0,0.0,0.0,0.0,213,6.0,13.0,6,17
1008,140,C10,0.0,0.0,0.0,0.0,931,4.0,18.0,6,21
1008,150,C10,0.0,0.0,0.0,0.0,960,4.0,3.0,7,22
1008,143,C10,0.0,0.0,0.0,0.0,960,4.0,11.0,7,4
1008,150,C10,0.0,0.0,0.0,0.0,960,0.0,10.0,7,22
1008,138,C10,2000.0,0.0,2000.0,0.0,419,4.0,8.0,7,10
1008,150,C10,0.0,0.0,0.0,0.0,961,18.0,19.0,7,7
1008,150,C10,0.0,0.0,0.0,0.0,951,3.0,22.0,8,8
1008,150,C10,0.0,0.0,0.0,0.0,960,4.0,6.0,8,23
1008,130,C10,0.0,0.0,0.0,0.0,963,5.0,26.0,10,12
1008,150,C10,0.0,0.0,0.0,0.0,963,5.0,50.0,10,16
1008,162,C10,2000.0,2000.0,2000.0,20000.0,962,4.0,54.0,11,16
1008,122,C10,4000.0,1000.0,4000.0,1000.0,962,6.0,52.0,12,14
1040,131,301,5000.0,1000.0,10000.0,1000.0,963,6.0,59.0,10,23
1040,111,481,40000.0,5000.0,40000.0,5000.0,429,4.0,78.0,10,20
1040,160,436,0.0,0.0,3000.0,2000.0,000,7.0,8.0,10,19
1040,118,645,0.0,0.0,0.0,0.0,807,5.0,16.0,11,1
1040,114,454,0.0,0.0,0.0,0.0,419,4.0,35.0,11,14
1040,118,497,0.0,0.0,0.0,0.0,419,10.0,8.0,11,12
1040,130,288,500.0,0.0,500.0,0.0,961,8.0,61.0,12,13
1040,140,465,0.0,0.0,0.0,0.0,900,3.0,9.0,12,17
1040,131,268,100.0,100.0,100.0,100.0,961,8.0,12.0,1,21
1040,111,447,785058.0,588794.0,826377.0,619783.0,419,4.0,387.0,2,3
1040,140,486,0.0,0.0,0.0,0.0,965,4.0,25.0,2,20
1040,143,470,0.0,0.0,0.0,0.0,931,7.0,51.0,2,16
1040,150,292,0.0,0.0,0.0,0.0,951,6.0,2.0,2,0
1040,111,469,1436593.0,500000.0,1436593.0,500000.0,419,4.0,735.0,2,17
1040,116,276,1500.0,0.0,1500.0,0.0,419,6.0,7.0,2,6
1040,151,476,0.0,0.0,0.0,0.0,419,6.0,7.0,2,17
1040,131,388,2000.0,0.0,2000.0,0.0,961,8.0,11.0,2,2
1040,140,120,0.0,0.0,0.0,0.0,961,6.0,4.0,2,17
1040,150,296,0.0,0.0,0.0,0.0,500,5.0,16.0,2,19
1040,140,288,0.0,0.0,0.0,0.0,961,7.0,10.0,2,7
1040,118,486,0.0,0.0,0.0,0.0,965,3.0,11.0,2,20
1040,140,483,0.0,0.0,0.0,0.0,931,5.0,34.0,2,12
1040,131,271,4500.0,0.0,4500.0,0.0,962,7.0,0.0,2,11
1040,131,271,4500.0,0.0,4500.0,0.0,962,0.0,62.0,2,11
1040,111,271,7200.0,0.0,7200.0,0.0,400,2.0,62.0,3,10
1040,150,287,0.0,0.0,0.0,0.0,960,11.0,2.0,3,1
1040,142,457,0.0,0.0,0.0,0.0,931,10.0,11.0,3,4
1040,140,388,0.0,0.0,0.0,0.0,961,8.0,39.0,3,21
1040,113,478,0.0,0.0,0.0,0.0,419,5.0,16.0,3,0
1040,151,293,0.0,0.0,0.0,0.0,963,6.0,11.0,3,9
1040,131,444,10000.0,0.0,10000.0,0.0,962,6.0,44.0,3,11
1040,123,466,0.0,0.0,0.0,0.0,936,6.0,85.0,3,23
1040,113,643,0.0,0.0,0.0,0.0,419,5.0,9.0,3,11
1040,150,296,0.0,0.0,0.0,0.0,965,7.0,17.0,3,21
1040,130,309,8000.0,500.0,8000.0,500.0,960,5.0,63.0,3,3
1040,111,434,2500.0,0.0,760000.0,0.0,419,6.0,37.0,3,17
1040,113,461,0.0,500.0,0.0,500.0,400,4.0,7.0,3,12
1040,140,296,0.0,0.0,0.0,0.0,951,6.0,15.0,4,13
1040,151,505,0.0,0.0,0.0,0.0,419,9.0,5.0,4,15
1040,151,502,0.0,0.0,0.0,0.0,962,12.0,1.0,4,21
1040,118,445,50.0,0.0,50.0,0.0,926,6.0,8.0,4,18
1040,131,474,0.0,5507.0,0.0,5507.0,960,3.0,44.0,4,10
1040,113,464,50.0,0.0,50.0,0.0,429,4.0,15.0,4,14
1040,118,437,0.0,0.0,0.0,0.0,419,4.0,4.0,4,14
1040,131,467,300.0,0.0,1800.0,0.0,965,8.0,22.0,4,19
1040,151,438,0.0,0.0,0.0,0.0,965,6.0,11.0,4,6
1040,151,438,1000.0,0.0,3000.0,0.0,161,5.0,30.0,4,3
1040,151,474,0.0,0.0,0.0,0.0,960,5.0,13.0,4,14
1040,113,388,0.0,0.0,0.0,0.0,961,7.0,6.0,4,22
1040,118,454,0.0,1000.0,0.0,1000.0,429,5.0,16.0,4,0
1040,111,455,3000.0,8500.0,3000.0,8500.0,131,3.0,25.0,4,12
1040,111,451,20000.0,0.0,20000.0,0.0,579,4.0,102.0,4,0
1040,151,307,0.0,0.0,0.0,0.0,965,4.0,101.0,5,8
1040,442,471,0.0,0.0,0.0,0.0,419,4.0,13.0,5,12
1040,151,470,0.0,0.0,0.0,0.0,962,3.0,11.0,5,14
1040,154,474,0.0,0.0,0.0,0.0,429,13.0,24.0,5,17
1040,140,646,0.0,0.0,0.0,0.0,951,8.0,16.0,5,14
1040,140,639,0.0,0.0,0.0,0.0,961,9.0,85.0,5,12
1040,111,644,10000.0,0.0,10000.0,0.0,419,6.0,42.0,5,23
1040,154,439,0.0,0.0,0.0,0.0,429,5.0,11.0,5,7
1040,141,357,0.0,0.0,0.0,0.0,951,9.0,8.0,5,1
1040,150,469,500.0,0.0,500.0,0.0,419,7.0,16.0,5,13
1040,160,438,0.0,0.0,0.0,0.0,960,1.0,2.0,5,16
1040,132,639,30000.0,2000.0,30000.0,2000.0,961,5.0,59.0,5,7
1040,140,478,0.0,0.0,0.0,0.0,931,11.0,32.0,5,18
1040,113,453,0.0,500.0,0.0,500.0,429,3.0,30.0,5,13
1040,118,439,0.0,500.0,0.0,500.0,571,3.0,32.0,5,22
1040,143,436,0.0,0.0,0.0,0.0,936,7.0,34.0,5,23
1040,111,474,230000.0,175000.0,1000000.0,230000.0,429,4.0,190.0,5,20
1040,154,645,0.0,0.0,0.0,0.0,213,4.0,28.0,5,16
1040,136,272,15000.0,5000.0,15000.0,5000.0,963,3.0,73.0,5,20
1040,151,270,0.0,0.0,0.0,0.0,960,5.0,4.0,5,11
1040,131,439,3000.0,500.0,3000.0,500.0,965,3.0,102.0,5,13
1040,118,439,0.0,0.0,0.0,0.0,429,4.0,18.0,5,13
1040,111,456,2000.0,0.0,2000.0,0.0,419,2.0,107.0,5,16
1040,140,437,0.0,0.0,0.0,0.0,931,8.0,104.0,5,12
1040,150,451,200.0,0.0,200.0,0.0,951,3.0,17.0,5,15
1040,118,388,0.0,0.0,0.0,0.0,961,5.0,173.0,5,15
1040,118,446,0.0,0.0,0.0,0.0,965,4.0,9.0,5,18
1040,142,645,0.0,0.0,0.0,0.0,963,7.0,5.0,5,14
1040,142,288,0.0,0.0,0.0,0.0,946,13.0,15.0,5,16
1040,117,272,0.0,0.0,0.0,0.0,800,5.0,64.0,5,20
1040,140,637,0.0,0.0,0.0,0.0,951,6.0,12.0,5,18
1040,111,470,0.0,0.0,0.0,0.0,419,5.0,6.0,5,19
1040,131,388,2149.0,100.0,2149.0,100.0,961,5.0,32.0,5,3
1040,151,296,0.0,0.0,0.0,0.0,647,4.0,5.0,5,10
1040,143,357,0.0,0.0,0.0,0.0,963,7.0,20.0,5,17
1040,151,308,0.0,0.0,0.0,0.0,511,2.0,3.0,5,16
1040,154,447,0.0,0.0,0.0,0.0,429,3.0,22.0,5,18
1040,150,296,0.0,0.0,0.0,0.0,936,5.0,15.0,5,19
1040,150,287,0.0,0.0,0.0,0.0,936,5.0,25.0,5,15
1040,160,462,400.0,0.0,400.0,0.0,400,6.0,58.0,5,17
1040,150,453,0.0,0.0,0.0,0.0,419,5.0,16.0,5,16
1040,143,388,0.0,0.0,0.0,0.0,961,6.0,22.0,5,12
1040,131,288,4000.0,500.0,4000.0,500.0,961,6.0,14.0,5,19
1040,150,476,0.0,0.0,0.0,0.0,962,5.0,6.0,5,18
1040,150,309,0.0,0.0,0.0,0.0,931,5.0,20.0,6,21
1040,118,455,0.0,0.0,0.0,0.0,449,7.0,40.0,6,23
1040,151,296,0.0,0.0,0.0,0.0,900,6.0,6.0,6,10
1040,118,646,0.0,0.0,0.0,0.0,599,8.0,24.0,6,2
1040,143,484,0.0,0.0,0.0,0.0,961,13.0,29.0,6,3
1040,140,505,0.0,0.0,0.0,0.0,931,8.0,89.0,6,12
1040,150,284,0.0,0.0,0.0,0.0,960,6.0,7.0,6,16
1040,143,491,0.0,0.0,0.0,0.0,931,10.0,32.0,6,2
1040,150,636,0.0,0.0,0.0,0.0,963,7.0,13.0,6,15
1040,140,357,0.0,0.0,0.0,0.0,931,5.0,99.0,6,16
1040,111,435,5000.0,8560.0,1216488.0,620408.0,419,4.0,36.0,6,19
1040,113,284,0.0,100.0,0.0,300.0,419,4.0,13.0,6,18
1040,140,303,1000.0,0.0,1000.0,0.0,931,8.0,128.0,6,13
1040,150,303,0.0,0.0,0.0,0.0,931,7.0,11.0,6,18
1040,123,439,3000.0,500.0,3000.0,500.0,419,7.0,27.0,6,11
1040,150,465,0.0,0.0,0.0,0.0,960,5.0,14.0,6,3
1040,118,480,0.0,0.0,0.0,0.0,938,7.0,5.0,6,8
1040,118,480,0.0,0.0,0.0,0.0,938,5.0,8.0,6,10
1040,111,276,100000.0,25000.0,1000000.0,100000.0,419,2.0,187.0,6,17
1040,160,296,0.0,0.0,0.0,0.0,965,5.0,6.0,6,14
1040,111,437,5000.0,0.0,5000.0,0.0,419,7.0,82.0,6,13
1040,142,438,0.0,0.0,0.0,0.0,963,3.0,6.0,6,14
1040,142,438,0.0,0.0,0.0,0.0,960,7.0,8.0,6,14
1040,143,268,0.0,0.0,0.0,0.0,961,9.0,44.0,6,21
1040,142,646,0.0,0.0,0.0,0.0,951,8.0,17.0,6,1
1040,142,368,0.0,0.0,0.0,0.0,961,7.0,16.0,6,5
1040,152,466,0.0,0.0,0.0,0.0,965,7.0,8.0,6,8
1040,142,445,0.0,0.0,0.0,0.0,960,5.0,5.0,6,17
1040,142,487,100.0,0.0,100.0,0.0,429,1.0,18.0,6,14
1040,118,438,0.0,0.0,0.0,0.0,500,5.0,74.0,6,23
1040,151,120,0.0,0.0,0.0,0.0,669,7.0,13.0,6,15
1040,154,646,0.0,0.0,0.0,0.0,211,7.0,6.0,6,8
1040,140,474,0.0,0.0,0.0,0.0,960,5.0,20.0,6,16
1040,118,881,0.0,0.0,0.0,0.0,931,6.0,26.0,6,20
1040,143,479,0.0,0.0,0.0,0.0,931,7.0,20.0,6,21
1040,150,500,0.0,0.0,0.0,0.0,419,6.0,7.0,6,9
1040,140,502,0.0,0.0,0.0,0.0,931,11.0,279.0,6,20
1040,150,309,0.0,0.0,0.0,0.0,960,3.0,11.0,6,17
1040,151,295,0.0,0.0,0.0,0.0,960,5.0,58.0,7,10
1040,151,295,0.0,0.0,0.0,0.0,960,5.0,24.0,7,12
1040,140,486,1000.0,0.0,1000.0,0.0,900,7.0,14.0,7,15
1040,113,438,0.0,0.0,0.0,0.0,419,4.0,11.0,7,19
1040,113,436,0.0,800.0,0.0,800.0,419,5.0,10.0,7,23
1040,131,458,5000.0,5000.0,5000.0,5000.0,963,4.0,9.0,7,9
1040,143,451,0.0,0.0,0.0,0.0,936,3.0,13.0,7,21
1040,140,357,0.0,0.0,0.0,0.0,960,0.0,3.0,7,22
1040,142,585,0.0,0.0,0.0,0.0,951,6.0,74.0,7,0
1040,118,439,0.0,0.0,0.0,0.0,419,4.0,13.0,7,12
1040,143,433,0.0,0.0,0.0,0.0,900,13.0,435.0,7,13
1040,143,288,0.0,0.0,0.0,0.0,961,5.0,48.0,7,21
1040,143,644,0.0,0.0,0.0,0.0,951,14.0,235.0,7,10
1040,118,438,0.0,0.0,0.0,0.0,931,3.0,33.0,7,22
1040,143,288,0.0,0.0,0.0,0.0,961,7.0,38.0,7,0
1040,143,585,0.0,0.0,0.0,0.0,962,4.0,40.0,7,22
1040,143,433,0.0,0.0,0.0,0.0,900,5.0,9.0,7,15
1040,143,368,0.0,0.0,0.0,0.0,961,8.0,19.0,7,11
1040,142,474,0.0,0.0,0.0,0.0,960,4.0,6.0,7,13
1040,122,272,2000.0,0.0,2000.0,0.0,963,4.0,6.0,7,19
1040,142,480,0.0,0.0,0.0,0.0,951,7.0,17.0,7,21
1040,150,446,0.0,0.0,0.0,0.0,419,5.0,14.0,7,22
1040,131,272,30000.0,1000.0,30000.0,1000.0,571,4.0,125.0,7,8
1040,151,290,0.0,0.0,0.0,0.0,936,4.0,5.0,7,6
1040,143,305,0.0,0.0,0.0,0.0,961,10.0,65.0,7,12
1040,442,268,0.0,0.0,0.0,0.0,961,9.0,1.0,7,13
1040,113,284,5000.0,200.0,5000.0,200.0,429,5.0,32.0,7,19
1040,151,491,0.0,0.0,0.0,0.0,962,8.0,13.0,8,10
1040,151,881,0.0,0.0,0.0,0.0,900,3.0,59.0,8,18
1040,113,298,0.0,0.0,0.0,100.0,419,3.0,6.0,8,13
1040,143,446,0.0,0.0,0.0,0.0,931,4.0,39.0,8,14
1040,111,505,0.0,0.0,100000.0,50000.0,419,6.0,259.0,8,13
1040,130,288,5000.0,500.0,5000.0,500.0,961,7.0,54.0,8,16
1040,131,288,2000.0,200.0,2000.0,200.0,961,11.0,46.0,8,12
1040,131,288,0.0,0.0,0.0,0.0,960,6.0,12.0,8,7
1040,160,288,0.0,0.0,0.0,0.0,961,6.0,10.0,8,10
1040,160,305,30000.0,0.0,30000.0,0.0,400,7.0,72.0,8,18
1040,154,445,0.0,0.0,0.0,0.0,110,4.0,5.0,8,13
1040,151,357,0.0,0.0,0.0,0.0,700,6.0,15.0,8,16
1040,151,481,0.0,0.0,0.0,0.0,960,6.0,10.0,8,17
1040,131,305,0.0,0.0,0.0,0.0,960,4.0,13.0,8,10
1040,151,449,0.0,0.0,0.0,0.0,900,7.0,2.0,8,5
1040,151,357,0.0,0.0,0.0,0.0,951,7.0,23.0,8,13
1040,151,357,0.0,0.0,0.0,0.0,951,7.0,57.0,8,14
1040,131,184,1000.0,150.0,1000.0,150.0,963,8.0,34.0,8,15
1040,151,461,0.0,0.0,0.0,0.0,900,6.0,61.0,8,17
1040,143,305,0.0,0.0,0.0,0.0,931,4.0,219.0,8,5
1040,113,486,500.0,100.0,500.0,100.0,429,4.0,7.0,8,19
1040,111,445,1500.0,0.0,1500.0,0.0,419,3.0,150.0,8,19
1040,143,246,0.0,0.0,0.0,0.0,669,1.0,1064.0,8,11
1040,154,484,0.0,0.0,0.0,0.0,571,5.0,9.0,8,5
1040,143,246,0.0,0.0,0.0,0.0,931,0.0,365.0,8,13
1040,143,246,0.0,0.0,0.0,0.0,931,0.0,745.0,8,11
1040,150,298,0.0,0.0,0.0,0.0,931,5.0,42.0,8,23
1040,143,497,0.0,0.0,0.0,0.0,931,9.0,13.0,8,7
1040,113,436,0.0,0.0,0.0,0.0,400,4.0,8.0,8,21
1040,160,305,0.0,0.0,0.0,0.0,429,9.0,49.0,8,10
1040,143,433,0.0,0.0,0.0,0.0,938,11.0,1.0,8,18
1040,112,438,200.0,0.0,200.0,0.0,419,4.0,7.0,8,13
1040,143,615,0.0,0.0,0.0,0.0,669,13.0,106.0,8,5
1040,113,436,0.0,10.0,0.0,10.0,400,5.0,18.0,8,15
1040,113,439,0.0,25.0,0.0,25.0,419,2.0,3.0,8,15
1040,160,474,0.0,150.0,0.0,150.0,981,6.0,39.0,8,15
1040,113,646,0.0,0.0,0.0,0.0,400,8.0,2.0,8,20
1040,142,458,0.0,0.0,0.0,0.0,962,3.0,12.0,8,18
1040,150,296,0.0,0.0,0.0,0.0,963,8.0,0.0,8,20
1040,131,481,250.0,50.0,8600.0,250.0,965,5.0,16.0,9,22
1040,140,483,0.0,0.0,0.0,0.0,931,5.0,27.0,9,15
1040,113,445,0.0,0.0,0.0,0.0,419,2.0,3.0,9,8
1040,140,478,0.0,0.0,0.0,0.0,931,11.0,20.0,9,11
1040,150,505,0.0,0.0,0.0,0.0,960,7.0,3.0,9,8
1040,113,446,0.0,200.0,0.0,400.0,419,4.0,31.0,9,23
1040,140,503,0.0,0.0,0.0,0.0,931,17.0,261.0,9,17
1040,118,481,5000.0,0.0,5000.0,5000.0,429,8.0,78.0,9,2
1040,151,504,0.0,0.0,0.0,0.0,213,5.0,13.0,9,5
1040,150,440,0.0,0.0,0.0,0.0,931,7.0,84.0,9,1
1040,154,466,0.0,0.0,0.0,0.0,965,4.0,27.0,9,1
1040,140,435,0.0,0.0,0.0,0.0,900,7.0,55.0,9,18
1040,140,478,0.0,0.0,0.0,0.0,962,6.0,6.0,9,17
1040,151,460,0.0,0.0,0.0,0.0,960,3.0,6.0,9,16
1040,140,483,0.0,0.0,0.0,0.0,931,7.0,19.0,9,13
1040,111,444,30000.0,5000.0,30000.0,5000.0,419,4.0,59.0,9,20
1040,151,272,0.0,0.0,0.0,0.0,963,4.0,8.0,10,19
1040,150,438,300.0,0.0,3000.0,0.0,419,3.0,29.0,10,20
1040,112,456,0.0,0.0,0.0,0.0,984,8.0,84.0,10,2
1040,142,476,0.0,0.0,0.0,0.0,960,6.0,3.0,10,12
1040,130,368,0.0,3000.0,0.0,3000.0,961,7.0,92.0,10,13
1040,440,499,500.0,0.0,500.0,0.0,419,7.0,38.0,10,15
1040,113,297,0.0,0.0,0.0,0.0,429,5.0,15.0,10,20
1040,150,368,0.0,0.0,0.0,0.0,961,9.0,14.0,10,12
1040,151,388,0.0,0.0,0.0,0.0,961,11.0,75.0,10,1
1040,143,305,0.0,0.0,0.0,0.0,938,5.0,4.0,10,14
1040,150,631,0.0,0.0,0.0,0.0,962,8.0,7.0,10,18
1040,118,357,0.0,0.0,0.0,0.0,984,4.0,18.0,10,19
1040,131,388,7000.0,500.0,7000.0,500.0,961,7.0,20.0,10,7
1040,162,309,50000.0,0.0,50000.0,0.0,700,7.0,100.0,10,3
1040,162,309,0.0,25000.0,0.0,25000.0,700,8.0,369.0,10,6
1040,143,268,0.0,0.0,0.0,0.0,960,2.0,59.0,10,13
1040,111,445,760701.0,182568.0,1521402.0,304280.0,419,4.0,186.0,10,22
1040,142,461,0.0,0.0,0.0,0.0,961,6.0,180.0,11,2
1040,130,451,360.0,150.0,720.0,300.0,960,3.0,32.0,11,21
1040,131,637,0.0,0.0,3000.0,400.0,960,6.0,36.0,11,5
1040,131,445,3000.0,0.0,3000.0,0.0,960,5.0,44.0,11,4
1040,160,500,0.0,100.0,0.0,100.0,419,8.0,23.0,11,20
1040,142,270,0.0,0.0,0.0,0.0,961,6.0,33.0,11,18
1040,162,272,1000.0,0.0,1000.0,0.0,931,12.0,26.0,11,21
1040,111,505,5000.0,1000.0,5000.0,1000.0,419,6.0,79.0,11,17
1040,118,272,200.0,0.0,200.0,0.0,960,13.0,6.0,11,5
1040,150,272,0.0,0.0,0.0,0.0,931,7.0,7.0,11,6
1040,140,491,0.0,0.0,0.0,0.0,951,5.0,74.0,11,14
1040,131,296,20000.0,5000.0,20000.0,5000.0,963,7.0,35.0,11,22
1040,112,357,2500.0,0.0,2500.0,0.0,984,10.0,85.0,11,7
1040,140,639,0.0,0.0,0.0,0.0,931,6.0,99.0,11,14
1040,111,645,3000.0,2000.0,3000.0,2000.0,429,5.0,38.0,11,23
